%time,field
1548122206414330005,0.0
1548122206462580919,0.0
1548122206510402917,0.0
1548122206558387994,0.0
1548122206606358051,0.0
1548122206654479026,0.0
1548122206702172994,0.0
1548122206750557899,0.0
1548122206798360109,0.0
1548122206846365928,0.0
1548122206942514896,0.0
1548122206990315914,0.0
1548122207038554906,0.0
1548122207086463928,0.0
1548122207134495019,0.0
1548122207183340072,0.0
1548122207231262922,0.0
1548122207279350042,0.0
1548122207327383995,0.0
1548122207375308036,0.0
1548122207423465013,0.0
1548122207471503973,0.0
1548122207519316911,0.0
1548122207567255973,0.0
1548122207615390062,0.0
1548122207663173913,0.0
1548122207711328029,0.0
1548122207759462118,0.0
1548122207807374954,0.0
1548122207855325937,0.0
1548122207903314113,0.0
1548122207951421976,0.0
1548122207999377012,0.0
1548122208047056913,0.0
1548122208144437074,0.0
1548122208192099094,0.0
1548122208240401983,0.0
1548122208288348913,0.0
1548122208336349010,0.0
1548122208384166002,0.0
1548122208432404994,0.0
1548122208480401039,0.0
1548122208528528928,0.0
1548122208576441049,0.0
1548122208624505043,0.0
1548122208672312021,0.0
1548122208720455884,0.0
1548122208768237113,0.0
1548122208816468954,0.0
1548122208864247083,0.0
1548122208912365913,0.0
1548122208960330963,0.0
1548122209008440017,0.0
1548122209057313919,0.0
1548122209105421066,0.0
1548122209153188943,0.0
1548122209201333999,0.0
1548122209248784065,0.0
1548122209297247886,0.0
1548122209393426895,0.0
1548122209441457986,0.0
1548122209489435911,0.0
1548122209537030935,0.0
1548122209585521936,0.0
1548122209633352994,0.0
1548122209681337118,0.0
1548122209729440927,0.0
1548122209777401924,0.0
1548122209825277090,0.0
1548122209873338937,0.0
1548122209921448945,0.0
1548122209970393896,0.0
1548122210018322944,0.0
1548122210066493988,0.0
1548122210114413976,0.0
1548122210162472009,0.0
1548122210210365056,0.0
1548122210258435964,0.0
1548122210306334018,0.0
1548122210354387998,0.0
1548122210402321100,0.0
1548122210450352907,0.0
1548122210498393058,0.0
1548122210546387910,0.0
1548122210642316102,0.0
1548122210690112113,0.0
1548122210738488912,0.0
1548122210786442995,0.0
1548122210834517955,0.0
1548122210882366895,0.0
1548122210931154966,0.0
1548122210979247093,0.0
1548122211027328968,0.0
1548122211075193881,0.0
1548122211123356103,0.0
1548122211171350002,0.0
1548122211219412088,0.0
1548122211267350912,0.0
1548122211315273046,0.0
1548122211363152980,0.0
1548122211411287069,0.0
1548122211459391117,0.0
1548122211507482051,0.0
1548122211555295944,0.0
1548122211603441953,0.0
1548122211651350021,0.0
1548122211699414014,0.0
1548122211747133016,0.0
1548122211844408035,0.0
1548122211892488956,0.0
1548122211940330982,0.0
1548122211988254070,0.0
1548122212036437988,0.0
1548122212084240913,0.0
1548122212132052898,0.0
1548122212180176973,0.0
1548122212228333950,0.0
1548122212276314973,0.0
1548122212324270963,0.0
1548122212372385025,0.0
1548122212420403957,0.0
1548122212467998027,0.0
1548122212516392946,0.0
1548122212564315080,0.0
1548122212612420082,0.0
1548122212660370111,0.0
1548122212708478927,0.0
1548122212756253957,0.0
1548122212805341958,0.0
1548122212853080034,0.0
1548122212901402950,0.0
1548122212949229955,0.0
1548122212997329950,0.0
1548122213093532085,0.0
1548122213141391992,0.0
1548122213189230918,0.0
1548122213237284898,0.0
1548122213285248994,0.0
1548122213333275079,0.0
1548122213381365060,0.0
1548122213429423093,0.0
1548122213477525949,0.0
1548122213525437116,0.0
1548122213573508024,0.0
1548122213621273040,0.0
1548122213669245958,0.0
1548122213718265056,0.0
1548122213766380071,0.0
1548122213814393043,0.0
1548122213862469911,0.0
1548122213910295963,0.0
1548122213958396911,0.0
1548122214006261110,0.0
1548122214054485082,0.0
1548122214102444887,0.0
1548122214150460958,0.0
1548122214197951078,0.0
1548122214246340036,0.0
1548122214342318058,0.0
1548122214390465974,0.0
1548122214438311100,0.0
1548122214486363887,0.0
1548122214534442901,0.0
1548122214582328081,0.0
1548122214630184888,0.0
1548122214679040908,0.0
1548122214727396965,0.0
1548122214775326967,0.0
1548122214823227882,0.0
1548122214871138095,0.0
1548122214919339895,0.0
1548122214967072010,0.0
1548122215015285015,0.0
1548122215063102006,0.0
1548122215111396074,0.0
1548122215159153938,0.0
1548122215207412958,0.0
1548122215255423069,0.0
1548122215303441047,0.0
1548122215351315021,0.0
1548122215399410963,0.0
1548122215447321891,0.0
1548122215543446063,0.0
1548122215592334985,0.0
1548122215640453100,0.0
1548122215688265085,0.0
1548122215736320018,0.0
1548122215784101009,0.0
1548122215832412004,0.0
1548122215880379915,0.0
1548122215928414106,0.0
1548122215976291894,0.0
1548122216024353027,0.0
1548122216072352886,0.0
1548122216120367050,0.0
1548122216168139934,0.0
1548122216216320037,0.0
1548122216264241933,0.0
1548122216312251091,0.0
1548122216360178947,0.0
1548122216408314943,0.0
1548122216456188917,0.0
1548122216504395961,0.0
1548122216553221940,0.0
1548122216601387977,0.0
1548122216649115085,0.0
1548122216697350978,0.0
1548122216793337106,0.0
1548122216841259956,0.0
1548122216889375925,0.0
1548122216937237024,0.0
1548122216985543012,0.0
1548122217033386945,0.0
1548122217081217050,0.0
1548122217129240989,0.0
1548122217177306890,0.0
1548122217225123882,0.0
1548122217274327993,0.0500000007451
1548122217322299957,0.20000000298
1548122217370361089,0.230000004172
1548122217418482065,0.330000013113
1548122217466427087,1.13999998569
1548122217514432907,1.66999995708
1548122217562392950,2.36999988556
1548122217610248088,3.23000001907
1548122217658453941,3.72000002861
1548122217706460952,4.03999996185
1548122217754426956,3.75
1548122217802241086,3.57999992371
1548122217850425004,3.6400001049
1548122217898318052,3.56999993324
1548122217946325063,3.51999998093
1548122218042485952,3.84999990463
1548122218090254068,3.69000005722
1548122218139375925,3.51999998093
1548122218186956882,3.59999990463
1548122218235187053,3.65000009537
1548122218283332109,3.80999994278
1548122218331301927,3.91000008583
1548122218379084110,3.93000006676
1548122218427340030,3.97000002861
1548122218475301980,4.0
1548122218523397922,3.96000003815
1548122218571280956,3.96000003815
1548122218619154930,3.86999988556
1548122218667304039,3.77999997139
1548122218715352058,3.91000008583
1548122218763297080,3.83999991417
1548122218811182022,3.92000007629
1548122218859221935,3.90000009537
1548122218907408952,3.6400001049
1548122218955322027,3.76999998093
1548122219003422021,3.73000001907
1548122219051172018,3.70000004768
1548122219099251031,3.68000006676
1548122219147193908,3.63000011444
1548122219243426084,4.63000011444
1548122219291302919,6.28999996185
1548122219339320898,6.21000003815
1548122219387305021,5.78000020981
1548122219435270071,5.44999980927
1548122219483311891,5.71999979019
1548122219531081914,5.53000020981
1548122219579124927,5.84000015259
1548122219627358913,5.63000011444
1548122219676255941,6.40000009537
1548122219724256038,6.07000017166
1548122219772372007,6.03000020981
1548122219820322990,6.23000001907
1548122219868247985,6.0
1548122219916260004,6.51999998093
1548122219964217901,6.53000020981
1548122220012403011,6.51000022888
1548122220060322999,6.69000005722
1548122220108320951,3.24000000954
1548122220156347990,0.0
1548122220204320907,0.0
1548122220252262115,0.0
1548122220301364898,0.0
1548122220349214076,0.0
1548122220397397041,0.0
1548122220493385076,0.0
1548122220541323900,0.0
1548122220589395999,0.0
1548122220637273073,0.0
1548122220685312032,0.0
1548122220733412027,0.0
1548122220781308889,0.0
1548122220829277038,0.0
1548122220877227067,0.0
1548122220924918889,0.0
1548122220973218917,0.0
1548122221021157026,0.0
1548122221069264888,0.0
1548122221117269992,0.0
1548122221165057897,0.0
1548122221213992118,0.019999999553
1548122221261702060,0.270000010729
1548122221310059070,0.670000016689
1548122221358423948,0.649999976158
1548122221406233072,0.629999995232
1548122221454411983,0.610000014305
1548122221502305984,1.13999998569
1548122221550414085,1.01999998093
1548122221598315000,1.04999995232
1548122221646270036,1.09000003338
1548122221742439031,1.08000004292
1548122221790167093,0.980000019073
1548122221838378906,0.689999997616
1548122221886193037,0.639999985695
1548122221934448003,0.72000002861
1548122221982111930,0.419999986887
1548122222030348062,0.589999973774
1548122222078226089,0.560000002384
1548122222127337932,0.740000009537
1548122222175187110,0.709999978542
1548122222223351001,0.509999990463
1548122222271339893,0.479999989271
1548122222319192886,0.310000002384
1548122222367168903,0.439999997616
1548122222415313959,0.280000001192
1548122222463279962,0.259999990463
1548122222511337995,0.25
1548122222559458971,0.0
1548122222607470989,0.119999997318
1548122222655363082,0.0
1548122222703447103,0.109999999404
1548122222751221895,0.0
1548122222799151897,0.0
1548122222847208023,0.0
1548122222943605899,0.0
1548122222991261005,0.0
1548122223039279937,0.0
1548122223087282896,0.0
1548122223135305881,0.0
1548122223183013916,0.0
1548122223231178998,0.0
1548122223279267072,0.0
1548122223328335046,0.0
1548122223376362085,0.0
1548122223424448966,0.0
1548122223472306966,0.0
1548122223520406007,0.0
1548122223568294048,0.0
1548122223616301059,0.0
1548122223664340972,0.0
1548122223712394952,0.0
1548122223760260105,0.0
1548122223808389902,0.0
1548122223856143951,0.0
1548122223904366016,0.0
1548122223952193975,0.0
1548122224000252962,0.0
1548122224048249006,0.0
1548122224096129894,0.0
1548122224192281007,0.0
1548122224240981101,0.0
1548122224289448976,0.0
1548122224337337970,0.0
1548122224385267019,0.0
1548122224433274030,0.0
1548122224481256961,0.0
1548122224529323101,0.0
1548122224577320098,0.0
1548122224625036001,0.0
1548122224673325061,0.0
1548122224721376895,0.0
1548122224769582033,0.0
1548122224817266941,0.0
1548122224865387916,0.0
1548122224913219928,0.0
1548122224961227893,0.0
1548122225009212970,0.0
1548122225057333946,0.0
1548122225105181932,0.0
1548122225153285980,0.0
1548122225202100038,0.0
1548122225249922037,0.0
1548122225297975063,0.0
1548122225346384048,0.0
1548122225442460060,0.0
1548122225490202903,0.0
1548122225538403987,0.0
1548122225586137056,0.0
1548122225634396076,0.0
1548122225682116985,0.0
1548122225730299949,0.0
1548122225778223991,0.0
1548122225826345920,0.0
1548122225874397993,0.0
1548122225922314882,0.0
1548122225970243930,0.0
1548122226018378973,0.0
1548122226066127061,0.0
1548122226115267038,0.0
1548122226163130044,0.0
1548122226211280107,0.0
1548122226259332895,0.0
1548122226307279109,0.0
1548122226355257987,0.0
1548122226403279066,0.0
1548122226451033115,0.0
1548122226499247074,0.0
1548122226547224998,0.0
1548122226643271923,0.0
1548122226691306114,0.0
1548122226739315032,0.0
1548122226787308931,0.0
1548122226835329055,0.0
1548122226883234977,0.0
1548122226931360006,0.0
1548122226979418039,0.0
1548122227027412891,0.0
1548122227076401948,0.0
1548122227124284029,0.0
1548122227172116041,0.0
1548122227220280885,0.0
1548122227268208026,0.0
1548122227316385984,0.0
1548122227364341974,0.0
1548122227412391901,0.0
1548122227460283994,0.0
1548122227508416891,0.0
1548122227556042909,0.0
1548122227604414939,0.0
1548122227652299880,0.0
1548122227700289964,0.0
1548122227748177051,0.0
1548122227796372890,0.0
1548122227892435073,0.0
1548122227940304040,0.0
1548122227989279985,0.0
1548122228037295103,0.0
1548122228085448026,0.0
1548122228133347988,0.0
1548122228181109905,0.0
1548122228229314088,0.0
1548122228277311086,0.0
1548122228325000047,0.0
1548122228373389959,0.0
1548122228421128988,0.0
1548122228469225883,0.0
1548122228517326116,0.0
1548122228565294981,0.0
1548122228613122940,0.0
1548122228661278009,0.00999999977648
1548122228709144115,0.5
1548122228757275104,0.0
1548122228805315971,0.0
1548122228854367971,0.0799999982119
1548122228902331113,0.0
1548122228950144052,0.0
1548122228998238086,0.119999997318
1548122229094436883,0.0
1548122229142345905,0.0599999986589
1548122229190176963,0.360000014305
1548122229238364934,0.0
1548122229286345005,0.389999985695
1548122229334199905,1.14999997616
1548122229382452011,0.360000014305
1548122229430179119,0.709999978542
1548122229478349924,0.709999978542
1548122229526187896,1.09000003338
1548122229574440002,1.16999995708
1548122229622262001,1.24000000954
1548122229670420885,1.37000000477
1548122229719237089,1.42999994755
1548122229766346931,1.37000000477
1548122229814321994,1.32000005245
1548122229863387107,1.28999996185
1548122229911151885,1.37999999523
1548122229959153890,1.28999996185
1548122230007286071,1.28999996185
1548122230055295944,1.25
1548122230103271961,1.24000000954
1548122230151314973,1.20000004768
1548122230199270009,1.19000005722
1548122230247375965,1.14999997616
1548122230343416929,1.14999997616
1548122230391259908,1.05999994278
1548122230439302921,1.10000002384
1548122230487256050,1.00999999046
1548122230535478115,1.05999994278
1548122230583415031,0.990000009537
1548122230631227970,0.97000002861
1548122230680440902,0.980000019073
1548122230728348016,1.07000005245
1548122230776283979,1.07000005245
1548122230824357032,1.05999994278
1548122230872095108,0.920000016689
1548122230920243024,1.05999994278
1548122230968270063,0.990000009537
1548122231016232013,0.990000009537
1548122231064261913,0.97000002861
1548122231112370014,0.939999997616
1548122231160263061,0.949999988079
1548122231208148956,0.930000007153
1548122231255996942,0.850000023842
1548122231304302930,0.899999976158
1548122231352210998,0.850000023842
1548122231400326013,0.790000021458
1548122231449347972,0.839999973774
1548122231497284889,0.769999980927
1548122231593372106,0.740000009537
1548122231641062974,0.72000002861
1548122231689305067,0.689999997616
1548122231737363100,0.689999997616
1548122231785342931,0.680000007153
1548122231833342075,0.639999985695
1548122231881335973,0.629999995232
1548122231929330110,0.620000004768
1548122231977327108,0.589999973774
1548122232025332927,0.569999992847
1548122232073303937,0.550000011921
1548122232121038913,0.540000021458
1548122232169178962,0.519999980927
1548122232217279911,0.509999990463
1548122232265068054,0.479999989271
1548122232313260078,0.469999998808
1548122232361366033,0.449999988079
1548122232409296035,0.439999997616
1548122232458264112,0.419999986887
1548122232506405115,0.40000000596
1548122232554460048,0.389999985695
1548122232602324008,0.550000011921
1548122232650460958,0.540000021458
1548122232698335886,0.52999997139
1548122232746417045,0.579999983311
1548122232842421054,0.610000014305
1548122232890475988,0.610000014305
1548122232938412904,0.610000014305
1548122232986112117,0.620000004768
1548122233034424066,1.04999995232
1548122233082072973,0.870000004768
1548122233130125999,0.589999973774
1548122233179199934,0.589999973774
1548122233227133035,0.550000011921
1548122233274635076,0.569999992847
1548122233323268890,0.550000011921
1548122233371296882,0.509999990463
1548122233419301033,0.509999990463
1548122233467118024,0.490000009537
1548122233515321969,0.5
1548122233563157081,0.490000009537
1548122233611438035,0.5
1548122233659303903,0.540000021458
1548122233707098007,0.52999997139
1548122233755089998,0.850000023842
1548122233803302049,1.66999995708
1548122233851068973,2.55999994278
1548122233899224996,3.16000008583
1548122233947055101,3.33999991417
1548122234043332099,3.41000008583
1548122234092060089,3.3599998951
1548122234140191078,3.42000007629
1548122234236175060,3.3900001049
1548122234284226894,3.02999997139
1548122234332359075,2.70000004768
1548122234380276918,2.75999999046
1548122234428251028,2.74000000954
1548122234476397991,2.75
1548122234524372100,2.73000001907
1548122234571993112,2.69000005722
1548122234620280027,2.63000011444
1548122234668278932,2.61999988556
1548122234716300964,2.54999995232
1548122234764270067,2.51999998093
1548122234812264919,2.47000002861
1548122234908412933,2.36999988556
1548122234956284999,2.31999993324
1548122235004332065,2.26999998093
1548122235052123069,2.22000002861
1548122235100291967,2.20000004768
1548122235148224115,2.13000011444
1548122235196238040,2.08999991417
1548122235244199037,2.04999995232
1548122235292237043,2.01999998093
1548122235340075969,1.96000003815
1548122235388355016,1.91999995708
1548122235436362981,1.87999999523
1548122235485179901,1.85000002384
1548122235533238887,1.83000004292
1548122235581103086,1.75999999046
1548122235629312992,1.76999998093
1548122235677232027,1.70000004768
1548122235725126981,1.69000005722
1548122235773324966,1.67999994755
1548122235821361064,1.59000003338
1548122235869285106,1.61000001431
1548122235917150974,1.59000003338
1548122235965374946,1.54999995232
1548122236013125896,1.50999999046
1548122236061350107,1.49000000954
1548122236157397985,1.42999994755
1548122236205312013,1.41999995708
1548122236253282070,1.37999999523
1548122236301342964,1.33000004292
1548122236349330902,1.34000003338
1548122236398124933,1.30999994278
1548122236446443080,1.27999997139
1548122236494312047,1.24000000954
1548122236542256116,1.26999998093
1548122236590305089,1.16999995708
1548122236638412952,1.22000002861
1548122236686289072,1.13999998569
1548122236734411954,1.12999999523
1548122236781938076,1.09000003338
1548122236830195903,1.12000000477
1548122236878314018,1.07000005245
1548122236926296949,1.02999997139
1548122236974277973,1.04999995232
1548122237022366046,1.02999997139
1548122237070282936,0.910000026226
1548122237118263959,1.02999997139
1548122237166156053,0.860000014305
1548122237214308023,0.920000016689
1548122237262166976,0.889999985695
1548122237311297893,0.850000023842
1548122237407421112,0.839999973774
1548122237455192089,0.77999997139
1548122237503287076,0.839999973774
1548122237551301956,0.77999997139
1548122237599155902,0.730000019073
1548122237647339105,0.680000007153
1548122237695316076,0.769999980927
1548122237743138074,0.699999988079
1548122237791233062,0.639999985695
1548122237839263916,0.660000026226
1548122237887379884,0.660000026226
1548122237935012102,0.600000023842
1548122237983341932,0.629999995232
1548122238031116962,0.759999990463
1548122238080272912,0.980000019073
1548122238128289937,0.959999978542
1548122238176292896,1.03999996185
1548122238224270105,1.14999997616
1548122238272360086,1.23000001907
1548122238320272922,1.27999997139
1548122238368339061,1.33000004292
1548122238416281938,1.37000000477
1548122238464360952,1.42999994755
1548122238512268066,1.46000003815
1548122238608375072,1.53999996185
1548122238656397104,1.57000005245
1548122238704289913,1.59000003338
1548122238751995086,1.62000000477
1548122238800266981,1.63999998569
1548122238848196029,1.64999997616
1548122238896073102,1.67999994755
1548122238944149971,1.66999995708
1548122238992346048,1.67999994755
1548122239041110038,1.69000005722
1548122239089236021,1.62999999523
1548122239137114048,1.66999995708
1548122239185100078,1.66999995708
1548122239233246088,1.65999996662
1548122239281063079,1.63999998569
1548122239329238891,1.65999996662
1548122239377305984,1.62999999523
1548122239425172090,1.63999998569
1548122239473268985,1.64999997616
1548122239521385908,1.63999998569
1548122239569411039,1.62000000477
1548122239617249011,1.64999997616
1548122239665340900,1.60000002384
1548122239713009119,1.61000001431
1548122239761344909,1.62000000477
1548122239858416080,1.61000001431
1548122239906399965,1.61000001431
1548122239954269886,1.59000003338
1548122240002331972,1.60000002384
1548122240050362110,1.61000001431
1548122240097984075,1.58000004292
1548122240146281003,1.5
1548122240194288015,1.48000001907
1548122240242345094,1.52999997139
1548122240290292978,1.50999999046
1548122240338387012,1.49000000954
1548122240386022090,1.47000002861
1548122240434192895,1.46000003815
1548122240482148885,1.44000005722
1548122240530147075,1.40999996662
1548122240578085899,1.39999997616
1548122240626336097,1.37999999523
1548122240674077033,1.36000001431
1548122240722367048,1.33000004292
1548122240770221948,1.32000005245
1548122240818378925,1.29999995232
1548122240866996049,1.25999999046
1548122240915210962,1.25999999046
1548122240963026046,1.24000000954
1548122241011265993,1.22000002861
1548122241107201099,1.17999994755
1548122241155244112,1.14999997616
1548122241203226089,1.13999998569
1548122241251166105,1.11000001431
1548122241299248933,1.09000003338
1548122241347402095,1.07000005245
1548122241395375967,1.04999995232
1548122241443314075,1.03999996185
1548122241491341114,1.01999998093
1548122241539149045,1.00999999046
1548122241587295055,0.959999978542
1548122241635283946,0.949999988079
1548122241683273077,0.920000016689
1548122241731076002,0.899999976158
1548122241779356002,0.889999985695
1548122241828037977,0.879999995232
1548122241876228094,0.850000023842
1548122241924024105,0.839999973774
1548122241972321987,0.810000002384
1548122242020320892,0.810000002384
1548122242068209886,0.769999980927
1548122242116122961,0.759999990463
1548122242164335012,0.740000009537
1548122242212224006,0.72000002861
1548122242308370113,0.670000016689
1548122242356209039,0.660000026226
1548122242404221057,0.639999985695
1548122242452354907,0.629999995232
1548122242500366926,0.620000004768
1548122242548187971,0.759999990463
1548122242596302986,2.3900001049
1548122242644097089,9.35999965668
1548122242692331075,9.32999992371
1548122242741250991,9.39000034332
1548122242789331912,0.0
1548122242837292909,0.0
1548122242885272979,0.0
1548122242933221101,0.0
1548122242981306076,0.0
1548122243028949022,0.0
1548122243077233076,0.0
1548122243125219106,0.0
1548122243173191070,0.0
1548122243221215009,0.0
1548122243269241094,0.0
1548122243317257881,0.0
1548122243365240097,0.0
1548122243413263082,0.0
1548122243461380004,0.0
1548122243557545900,0.0
1548122243605326890,0.0
1548122243653426885,0.0
1548122243702337026,0.0
1548122243750505924,0.0
1548122243798101902,0.0
1548122243846343040,0.0
1548122243894212007,0.0
1548122243942475080,0.0
1548122243990329027,0.0
1548122244038377046,0.0
1548122244086252927,0.0
1548122244134198904,0.0
1548122244182151079,0.0
1548122244230216979,0.0
1548122244278400897,0.0
1548122244326282024,0.0
1548122244374236106,0.0
1548122244422260999,0.0
1548122244470055103,0.0
1548122244518227100,0.0
1548122244566255092,0.0
1548122244614243984,0.0
1548122244663336038,0.0
1548122244711399078,0.0
1548122244807219982,0.0
1548122244855392932,0.0
1548122244903290987,0.0
1548122244951245069,0.0
1548122244999046087,0.0
1548122245047264099,0.0
1548122245095264911,0.0
1548122245143234014,0.0
1548122245191243886,0.0
1548122245238671064,0.0
1548122245286663055,0.0
1548122245335273027,0.0
1548122245383470058,0.0
1548122245431247949,0.0
1548122245479351997,0.0
1548122245527256965,0.0
1548122245575293064,0.0
1548122245623917102,0.0
1548122245672288894,0.0
1548122245720076084,0.0
1548122245768311977,0.0
1548122245816091060,0.0
1548122245864213943,0.0
1548122245912219047,0.0
1548122246008331060,0.0
1548122246056292057,0.0
1548122246104312896,0.0
1548122246152200937,0.0
1548122246200187921,0.0
1548122246248197078,0.0
1548122246296207904,0.0
1548122246344027996,0.0
1548122246392301082,0.0
1548122246440277099,0.0
1548122246488297939,0.0
1548122246537149906,0.0
1548122246585199117,0.0
1548122246633236885,0.0
1548122246681149005,0.0
1548122246728843927,0.0
1548122246777259111,0.0
1548122246825149059,0.0
1548122246873174905,0.0
1548122246921145915,0.0
1548122246969203948,0.0
1548122247017038106,0.0
1548122247065257072,0.0
1548122247113138914,0.0
1548122247161259889,0.0
1548122247257376909,0.0
1548122247305262088,0.0
1548122247353332996,0.0
1548122247401225090,0.0
1548122247449403047,0.0
1548122247498090982,0.0
1548122247546384096,0.0
1548122247594197988,0.0
1548122247642270088,0.0
1548122247690306901,0.0
1548122247738034009,0.0
1548122247786304950,0.0
1548122247834353923,0.0
1548122247882165908,0.0
1548122247930197000,0.0
1548122247978401899,0.0
1548122248026376962,0.0
1548122248074373006,0.0
1548122248122355937,0.0
1548122248170080900,0.0
1548122248218214035,0.0
1548122248266272068,0.0
1548122248314176082,0.0
1548122248362232923,0.0
1548122248411232948,0.0
1548122248507334947,0.0
1548122248555023908,0.0
1548122248603255033,0.0
1548122248651248931,0.0
1548122248699353933,0.0
1548122248747225999,0.0
1548122248795172929,0.0
1548122248843293905,0.0
1548122248891243934,0.0
1548122248939323902,0.0
1548122248987301111,0.0
1548122249035067081,0.0
1548122249083020925,0.0
1548122249131040096,0.0
1548122249179152965,0.0
1548122249227277040,0.0
1548122249275146961,0.0
1548122249323173999,0.0
1548122249372312068,0.0
1548122249420047044,0.0
1548122249468373060,0.0
1548122249516051054,0.0
1548122249564296960,0.0
1548122249612126111,0.0
1548122249708362102,0.0
1548122249756393909,0.0
1548122249804311990,0.0
1548122249852253913,0.0
1548122249900304079,0.0
1548122249948103904,0.0
1548122249996308088,0.0
1548122250044156074,0.0
1548122250092252969,0.0
1548122250140012025,0.0
1548122250188321113,0.0
1548122250236258029,0.0
1548122250284941911,0.0
1548122250333175897,0.0
1548122250381191015,0.0
1548122250429145097,0.0
1548122250477252006,0.0
1548122250525013923,0.0
1548122250573160886,0.0
1548122250621171951,0.0
1548122250669245958,0.0
1548122250717176914,0.0
1548122250765275955,0.0
1548122250813276052,0.0
1548122250861336946,0.0
1548122250957389116,0.0
1548122251005314111,0.0
1548122251053276062,0.0
1548122251101155996,0.0
1548122251149323940,0.0
1548122251197217941,0.0
1548122251246417999,0.0
1548122251294359922,0.0
1548122251342384099,0.0
1548122251390103101,0.0
1548122251438281059,0.0
1548122251486015081,0.0
1548122251534315109,0.0
1548122251582194089,0.0
1548122251630223989,0.0
1548122251678255081,0.0
1548122251726222038,0.0
1548122251774266958,0.0
1548122251822354078,0.0
1548122251869946002,0.0
1548122251918253898,0.0
1548122251966058969,0.0
1548122252014096975,0.0
1548122252062236070,0.0
1548122252110359907,0.0
1548122252207357883,0.0
1548122252254940032,0.0
1548122252303286075,0.0
1548122252351083040,0.0
1548122252399389028,0.0
1548122252447146892,0.0
1548122252495255947,0.0
1548122252543245077,0.0
1548122252591267108,0.0
1548122252639180898,0.0
1548122252687282085,0.0
1548122252735034942,0.0
1548122252783272027,0.0
1548122252831020116,0.0
1548122252879194974,0.0
1548122252927191972,0.0
1548122252975302934,0.0
1548122253023219108,0.0
1548122253071341991,0.0
1548122253120225906,0.0
1548122253168219089,0.0
1548122253216195106,0.0
1548122253264250040,0.0
1548122253312129020,0.0
1548122253408220052,0.0
1548122253456217050,0.0
1548122253504271984,0.0
1548122253552289962,0.0
1548122253600289106,0.0
1548122253648174047,0.0
1548122253696191072,0.0
1548122253744173049,0.0
1548122253792195081,0.0
1548122253840230941,0.0
1548122253888268947,0.0
1548122253936023950,0.0
1548122253984224081,0.0
1548122254033071041,0.0
1548122254081151962,0.0
1548122254129121065,0.0
1548122254177150964,0.0
1548122254225217103,0.0
1548122254273195981,0.0
1548122254321166992,0.0
1548122254369118928,0.0
1548122254417113065,0.0
1548122254465212106,0.0
1548122254513243913,0.0
1548122254561342954,0.0
1548122254657365083,0.0
1548122254705264091,0.0
1548122254753417015,0.0
1548122254801172971,0.0
1548122254849374055,0.0
1548122254897283077,0.0
1548122254945358037,0.0
1548122254994280099,0.0
1548122255042367935,0.0
1548122255090286016,0.0
1548122255138376951,0.0
1548122255185976982,0.0
1548122255233949899,0.0
1548122255282198905,0.0
1548122255330205917,0.0
1548122255378257036,0.0
1548122255426204919,0.0
1548122255474278926,0.0
1548122255522350072,0.0
1548122255570070028,0.0
1548122255618355989,0.0
1548122255666076898,0.0
1548122255714405059,0.0
1548122255762130022,0.0
1548122255858455896,0.0
1548122255907069921,0.0
1548122255955274105,0.0
1548122256003212928,0.0
1548122256051222085,0.0
1548122256099275112,0.0
1548122256147344112,0.0
1548122256195122003,0.0
1548122256242511034,0.0
1548122256290796041,0.0
1548122256339310884,0.0
1548122256387238979,0.0
1548122256435261964,0.0
1548122256483207941,0.0
1548122256531080961,0.0
1548122256579174995,0.0
1548122256627166032,0.0
1548122256675232887,0.0
1548122256723300933,0.0
1548122256771042108,0.0
1548122256819221019,0.0
1548122256868172883,0.0
1548122256916045904,0.0
1548122256964184999,0.0
1548122257012073993,0.0
1548122257108261108,0.0
1548122257156023979,0.0
1548122257203948020,0.0
1548122257251842021,0.0
1548122257300234079,0.0
1548122257348185062,0.0
1548122257396325111,0.0
1548122257444083929,0.0
1548122257492260932,0.0
1548122257540230035,0.0
1548122257588294982,0.0
1548122257636116981,0.0
1548122257684156894,0.0
1548122257731786966,0.0
1548122257781042098,0.0
1548122257829191923,0.0
1548122257877264976,0.0
1548122257925087928,0.0
1548122257973215103,0.0
1548122258021123886,0.0
1548122258069211006,0.0
1548122258116854906,0.0
1548122258165110111,0.0
1548122258213254928,0.0
1548122258261122941,0.0
1548122258357254981,0.0
1548122258405160903,0.0
1548122258453337907,0.0
1548122258501060009,0.0
1548122258549252033,0.0
1548122258597265005,0.0
1548122258645296096,0.0
1548122258693169116,0.0
1548122258742213964,0.0
1548122258790220022,0.0
1548122258838181018,0.0
1548122258886111021,0.0
1548122258934191942,0.0
1548122258982146024,0.0
1548122259030177116,0.0
1548122259078253030,0.0
1548122259126239061,0.0
1548122259174237012,0.0
1548122259222225904,0.0
1548122259270203113,0.0
1548122259318244934,0.0
1548122259366169929,0.0
1548122259414427042,0.0
1548122259462347030,0.0
1548122259558361053,0.0
1548122259606026887,0.0
1548122259655277013,0.0
1548122259703247070,0.0
1548122259751246929,0.0
1548122259799190044,0.0
1548122259846966028,0.0
1548122259895186901,0.0
1548122259943253993,0.0
1548122259991063117,0.0
1548122260039216995,0.0
1548122260087033987,0.0
1548122260135329008,0.0
1548122260182954072,0.0
1548122260231036901,0.0
1548122260279176950,0.0
